"","Item","Product.code","Station.Code","Year","Month","Day","Min","Max","Rain"
"28617",28617,"IDCJAC0011",86071,1933,5,8,5.9,20.9,0
"28618",28618,"IDCJAC0011",86071,1933,5,9,7.9,20.8,0
"28619",28619,"IDCJAC0011",86071,1933,5,10,5.8,16.7,0
"28620",28620,"IDCJAC0011",86071,1933,5,11,6.3,20.1,0
"28621",28621,"IDCJAC0011",86071,1933,5,12,8.8,20.6,0
"28622",28622,"IDCJAC0011",86071,1933,5,13,13.3,20.8,0
"28623",28623,"IDCJAC0011",86071,1933,5,14,11.7,14.4,14.2
"28624",28624,"IDCJAC0011",86071,1933,5,15,11.3,17.7,2
"28625",28625,"IDCJAC0011",86071,1933,5,16,11.8,19.3,0
"28626",28626,"IDCJAC0011",86071,1933,5,17,11.4,15,0
"28627",28627,"IDCJAC0011",86071,1933,5,18,9.9,15.1,0
"28628",28628,"IDCJAC0011",86071,1933,5,19,6.7,13.4,0.3
"28629",28629,"IDCJAC0011",86071,1933,5,20,4.1,13.3,0
"28630",28630,"IDCJAC0011",86071,1933,5,21,10.1,15.2,0.3
"28631",28631,"IDCJAC0011",86071,1933,5,22,8.9,14.7,0.3
"28632",28632,"IDCJAC0011",86071,1933,5,23,5.5,14.1,0
"28633",28633,"IDCJAC0011",86071,1933,5,24,3.5,14.5,0
"28634",28634,"IDCJAC0011",86071,1933,5,25,7.1,18,0
"28635",28635,"IDCJAC0011",86071,1933,5,26,8.8,14.9,1.5
"28636",28636,"IDCJAC0011",86071,1933,5,27,7.7,14.3,0
"28637",28637,"IDCJAC0011",86071,1933,5,28,5.5,15.1,0
"28638",28638,"IDCJAC0011",86071,1933,5,29,7,10.7,7.4
"28639",28639,"IDCJAC0011",86071,1933,5,30,5.5,9.1,0.8
"28640",28640,"IDCJAC0011",86071,1933,5,31,6.7,13.9,7.9
"28641",28641,"IDCJAC0011",86071,1933,6,1,9.7,17.1,1.8
"28642",28642,"IDCJAC0011",86071,1933,6,2,10.4,15.1,0
"28643",28643,"IDCJAC0011",86071,1933,6,3,7.8,12.7,1.5
"28644",28644,"IDCJAC0011",86071,1933,6,4,1.6,16.1,4.8
"28645",28645,"IDCJAC0011",86071,1933,6,5,5.2,18.8,0
"28646",28646,"IDCJAC0011",86071,1933,6,6,5.5,16.5,0
"28647",28647,"IDCJAC0011",86071,1933,6,7,4.1,18.4,0
"28648",28648,"IDCJAC0011",86071,1933,6,8,9.1,16.7,0
"28649",28649,"IDCJAC0011",86071,1933,6,9,8.6,14.1,5.8
"28650",28650,"IDCJAC0011",86071,1933,6,10,5.5,14.9,0.5
"28651",28651,"IDCJAC0011",86071,1933,6,11,5.9,16.5,0
"28652",28652,"IDCJAC0011",86071,1933,6,12,11.1,15.1,0
"28653",28653,"IDCJAC0011",86071,1933,6,13,7.9,18.5,4.3
"28654",28654,"IDCJAC0011",86071,1933,6,14,5,16.7,0
"28655",28655,"IDCJAC0011",86071,1933,6,15,10.1,17.2,0
"28656",28656,"IDCJAC0011",86071,1933,6,16,7,14.7,0
"28657",28657,"IDCJAC0011",86071,1933,6,17,4,15,1.5
"28658",28658,"IDCJAC0011",86071,1933,6,18,10.8,14.3,0.5
"28659",28659,"IDCJAC0011",86071,1933,6,19,6.9,16,0.8
"28660",28660,"IDCJAC0011",86071,1933,6,20,7.7,13.9,0
"28661",28661,"IDCJAC0011",86071,1933,6,21,5.7,16.5,0
"28662",28662,"IDCJAC0011",86071,1933,6,22,5.7,12.9,0.3
"28663",28663,"IDCJAC0011",86071,1933,6,23,9.1,12.7,0.8
"28664",28664,"IDCJAC0011",86071,1933,6,24,8.6,11.5,0.8
"28665",28665,"IDCJAC0011",86071,1933,6,25,6.7,11.7,0.5
"28666",28666,"IDCJAC0011",86071,1933,6,26,4.7,9.1,2.8
"28667",28667,"IDCJAC0011",86071,1933,6,27,1.7,12.1,3.8
"28668",28668,"IDCJAC0011",86071,1933,6,28,8.7,14.5,4.3
"28669",28669,"IDCJAC0011",86071,1933,6,29,4.5,12.9,1.8
"28670",28670,"IDCJAC0011",86071,1933,6,30,2.8,12.1,1.3
"28671",28671,"IDCJAC0011",86071,1933,7,1,0.1,14.3,0
"28672",28672,"IDCJAC0011",86071,1933,7,2,0.5,14.2,0.3
"28673",28673,"IDCJAC0011",86071,1933,7,3,0.6,15.7,0
"28674",28674,"IDCJAC0011",86071,1933,7,4,1.6,15.9,0
"28675",28675,"IDCJAC0011",86071,1933,7,5,8.3,16.4,0
"28676",28676,"IDCJAC0011",86071,1933,7,6,9.7,15.9,0
"28677",28677,"IDCJAC0011",86071,1933,7,7,8.4,17.5,0
"28678",28678,"IDCJAC0011",86071,1933,7,8,5.8,14.4,0
"28679",28679,"IDCJAC0011",86071,1933,7,9,0.6,19.1,0
"28680",28680,"IDCJAC0011",86071,1933,7,10,2.2,16.7,0
"28681",28681,"IDCJAC0011",86071,1933,7,11,11.1,14.2,36.8
"28682",28682,"IDCJAC0011",86071,1933,7,12,9.9,13.5,12.7
"28683",28683,"IDCJAC0011",86071,1933,7,13,7.9,10.9,0.5
"28684",28684,"IDCJAC0011",86071,1933,7,14,7.4,12.8,0.5
"28685",28685,"IDCJAC0011",86071,1933,7,15,6.1,11.5,0.8
"28686",28686,"IDCJAC0011",86071,1933,7,16,4.4,12.3,0.5
"28687",28687,"IDCJAC0011",86071,1933,7,17,6.4,12.5,3.3
"28688",28688,"IDCJAC0011",86071,1933,7,18,4.3,12.5,0.8
"28689",28689,"IDCJAC0011",86071,1933,7,19,3.3,11.2,0
"28690",28690,"IDCJAC0011",86071,1933,7,20,4.5,13.1,0
"28691",28691,"IDCJAC0011",86071,1933,7,21,3.2,14,0.5
"28692",28692,"IDCJAC0011",86071,1933,7,22,4.3,15.1,0
"28693",28693,"IDCJAC0011",86071,1933,7,23,6.3,12.2,0.8
"28694",28694,"IDCJAC0011",86071,1933,7,24,5.7,12.7,0
"28695",28695,"IDCJAC0011",86071,1933,7,25,5.7,16.7,0.3
"28696",28696,"IDCJAC0011",86071,1933,7,26,5,15.1,0
"28697",28697,"IDCJAC0011",86071,1933,7,27,3.7,14.4,0
"28698",28698,"IDCJAC0011",86071,1933,7,28,6.7,10.5,1.8
"28699",28699,"IDCJAC0011",86071,1933,7,29,7.1,11.8,16.5
"28700",28700,"IDCJAC0011",86071,1933,7,30,6.2,12.9,0.5
"28701",28701,"IDCJAC0011",86071,1933,7,31,3.7,12.1,7.1
"28702",28702,"IDCJAC0011",86071,1933,8,1,5.5,9.9,0.3
"28703",28703,"IDCJAC0011",86071,1933,8,2,5.5,10.1,8.9
"28704",28704,"IDCJAC0011",86071,1933,8,3,4.4,11.7,2.5
"28705",28705,"IDCJAC0011",86071,1933,8,4,2.5,13.3,0
"28706",28706,"IDCJAC0011",86071,1933,8,5,0.7,13.1,0
"28707",28707,"IDCJAC0011",86071,1933,8,6,7,15.7,0
"28708",28708,"IDCJAC0011",86071,1933,8,7,7.8,15.4,0
"28709",28709,"IDCJAC0011",86071,1933,8,8,6.1,15.6,4.1
"28710",28710,"IDCJAC0011",86071,1933,8,9,4.9,11.7,7.4
"28711",28711,"IDCJAC0011",86071,1933,8,10,7.3,14.5,0
"28712",28712,"IDCJAC0011",86071,1933,8,11,7.7,15.3,0
"28713",28713,"IDCJAC0011",86071,1933,8,12,5.5,12.9,1.5
"28714",28714,"IDCJAC0011",86071,1933,8,13,5,11.5,0.5
"28715",28715,"IDCJAC0011",86071,1933,8,14,3.3,11.8,0.3
"28716",28716,"IDCJAC0011",86071,1933,8,15,2.4,15.3,0.3
"28717",28717,"IDCJAC0011",86071,1933,8,16,3.1,12.9,0
"28718",28718,"IDCJAC0011",86071,1933,8,17,4.3,15.5,1.3
"28719",28719,"IDCJAC0011",86071,1933,8,18,5.1,14,0.5
"28720",28720,"IDCJAC0011",86071,1933,8,19,5.5,13.3,2.5
"28721",28721,"IDCJAC0011",86071,1933,8,20,4.4,11.7,0.3
"28722",28722,"IDCJAC0011",86071,1933,8,21,0.9,15.7,0
"28723",28723,"IDCJAC0011",86071,1933,8,22,5.3,13.9,2.5
"28724",28724,"IDCJAC0011",86071,1933,8,23,3.3,9.1,0.8
"28725",28725,"IDCJAC0011",86071,1933,8,24,3.7,12.2,7.9
"28726",28726,"IDCJAC0011",86071,1933,8,25,4.7,12.9,0.8
"28727",28727,"IDCJAC0011",86071,1933,8,26,1.3,16.5,0
"28728",28728,"IDCJAC0011",86071,1933,8,27,5.3,19.1,0
"28729",28729,"IDCJAC0011",86071,1933,8,28,13.3,21.3,0.3
"28730",28730,"IDCJAC0011",86071,1933,8,29,9.3,18.1,9.7
"28731",28731,"IDCJAC0011",86071,1933,8,30,7,18.2,0
"28732",28732,"IDCJAC0011",86071,1933,8,31,9.5,17.5,0
"28733",28733,"IDCJAC0011",86071,1933,9,1,10.6,14.1,1.5
"28734",28734,"IDCJAC0011",86071,1933,9,2,9.3,13.9,6.4
"28735",28735,"IDCJAC0011",86071,1933,9,3,8.3,14.1,1
"28736",28736,"IDCJAC0011",86071,1933,9,4,4.4,16.4,0
"28737",28737,"IDCJAC0011",86071,1933,9,5,4.3,18.7,0
"28738",28738,"IDCJAC0011",86071,1933,9,6,11.5,20.7,0
"28739",28739,"IDCJAC0011",86071,1933,9,7,10.1,20.4,0
"28740",28740,"IDCJAC0011",86071,1933,9,8,6.1,12.8,1.3
"28741",28741,"IDCJAC0011",86071,1933,9,9,4,13.7,0.5
"28742",28742,"IDCJAC0011",86071,1933,9,10,10,15.1,0
"28743",28743,"IDCJAC0011",86071,1933,9,11,7.7,12.7,3
"28744",28744,"IDCJAC0011",86071,1933,9,12,5.7,13.1,0.5
"28745",28745,"IDCJAC0011",86071,1933,9,13,1.2,15,0
"28746",28746,"IDCJAC0011",86071,1933,9,14,4.4,18.5,0
"28747",28747,"IDCJAC0011",86071,1933,9,15,10.3,20.5,0
"28748",28748,"IDCJAC0011",86071,1933,9,16,8.8,15.7,0
"28749",28749,"IDCJAC0011",86071,1933,9,17,9.1,15.1,1.3
"28750",28750,"IDCJAC0011",86071,1933,9,18,6.4,18.3,0.3
"28751",28751,"IDCJAC0011",86071,1933,9,19,7,14.7,11.4
"28752",28752,"IDCJAC0011",86071,1933,9,20,5.6,14.3,1.3
"28753",28753,"IDCJAC0011",86071,1933,9,21,10.3,15.3,0
"28754",28754,"IDCJAC0011",86071,1933,9,22,5,11.7,1.5
"28755",28755,"IDCJAC0011",86071,1933,9,23,1.1,14.4,0.5
"28756",28756,"IDCJAC0011",86071,1933,9,24,7.1,15.3,0
"28757",28757,"IDCJAC0011",86071,1933,9,25,4.9,17.9,0
"28758",28758,"IDCJAC0011",86071,1933,9,26,7.3,21.1,0
"28759",28759,"IDCJAC0011",86071,1933,9,27,7.2,19.6,0
"28760",28760,"IDCJAC0011",86071,1933,9,28,7.4,21.7,0
"28761",28761,"IDCJAC0011",86071,1933,9,29,12.3,20.5,0
"28762",28762,"IDCJAC0011",86071,1933,9,30,11.7,16.4,0
"28763",28763,"IDCJAC0011",86071,1933,10,1,11.7,17.7,0
"28764",28764,"IDCJAC0011",86071,1933,10,2,10.7,17.2,0
"28765",28765,"IDCJAC0011",86071,1933,10,3,9,24.9,0
"28766",28766,"IDCJAC0011",86071,1933,10,4,12.6,20.3,4.6
"28767",28767,"IDCJAC0011",86071,1933,10,5,10.3,17.3,14
"28768",28768,"IDCJAC0011",86071,1933,10,6,8.3,19.7,0.8
"28769",28769,"IDCJAC0011",86071,1933,10,7,6.6,22.9,0
"28770",28770,"IDCJAC0011",86071,1933,10,8,14.4,26.7,0
"28771",28771,"IDCJAC0011",86071,1933,10,9,9.7,17.1,0.5
"28772",28772,"IDCJAC0011",86071,1933,10,10,7.7,18.5,3
"28773",28773,"IDCJAC0011",86071,1933,10,11,5.7,16.7,2
"28774",28774,"IDCJAC0011",86071,1933,10,12,8.8,18.5,0
"28775",28775,"IDCJAC0011",86071,1933,10,13,8.9,16.1,1.8
"28776",28776,"IDCJAC0011",86071,1933,10,14,10.3,16.1,0
"28777",28777,"IDCJAC0011",86071,1933,10,15,7.9,15.7,0
"28778",28778,"IDCJAC0011",86071,1933,10,16,8.4,18.2,0
"28779",28779,"IDCJAC0011",86071,1933,10,17,4.1,27.9,0
"28780",28780,"IDCJAC0011",86071,1933,10,18,12.7,28.7,0
"28781",28781,"IDCJAC0011",86071,1933,10,19,10.1,30.3,1
"28782",28782,"IDCJAC0011",86071,1933,10,20,11.2,24.7,0
"28783",28783,"IDCJAC0011",86071,1933,10,21,7.7,25.1,0
"28784",28784,"IDCJAC0011",86071,1933,10,22,14.3,29.3,0
"28785",28785,"IDCJAC0011",86071,1933,10,23,12.4,35.7,0
"28786",28786,"IDCJAC0011",86071,1933,10,24,7.9,18.3,9.7
"28787",28787,"IDCJAC0011",86071,1933,10,25,5.1,14.6,1
"28788",28788,"IDCJAC0011",86071,1933,10,26,4.3,19.2,0
"28789",28789,"IDCJAC0011",86071,1933,10,27,8.3,27.7,0
"28790",28790,"IDCJAC0011",86071,1933,10,28,11.4,23,0.8
"28791",28791,"IDCJAC0011",86071,1933,10,29,12.9,21.3,0
"28792",28792,"IDCJAC0011",86071,1933,10,30,10.7,18.3,0.5
"28793",28793,"IDCJAC0011",86071,1933,10,31,6.7,26.2,0
"28794",28794,"IDCJAC0011",86071,1933,11,1,11.1,30.9,0
"28795",28795,"IDCJAC0011",86071,1933,11,2,9.8,27.1,0
"28796",28796,"IDCJAC0011",86071,1933,11,3,6.9,16.3,2.5
"28797",28797,"IDCJAC0011",86071,1933,11,4,7,20,0
"28798",28798,"IDCJAC0011",86071,1933,11,5,6,22.7,0
"28799",28799,"IDCJAC0011",86071,1933,11,6,8.3,26.3,0
"28800",28800,"IDCJAC0011",86071,1933,11,7,8.2,24.7,0
"28801",28801,"IDCJAC0011",86071,1933,11,8,7.9,17.7,0
"28802",28802,"IDCJAC0011",86071,1933,11,9,8.7,15.4,30.2
"28803",28803,"IDCJAC0011",86071,1933,11,10,8.4,16.7,1.5
"28804",28804,"IDCJAC0011",86071,1933,11,11,8.6,19,0
"28805",28805,"IDCJAC0011",86071,1933,11,12,8.3,21.1,0
"28806",28806,"IDCJAC0011",86071,1933,11,13,9.7,28.3,0
"28807",28807,"IDCJAC0011",86071,1933,11,14,13.9,26.1,0
"28808",28808,"IDCJAC0011",86071,1933,11,15,9.3,16.7,0.5
"28809",28809,"IDCJAC0011",86071,1933,11,16,6,20.4,0
"28810",28810,"IDCJAC0011",86071,1933,11,17,11.4,21.5,0.5
"28811",28811,"IDCJAC0011",86071,1933,11,18,14.7,23.5,4.3
"28812",28812,"IDCJAC0011",86071,1933,11,19,14.2,18.3,4.6
"28813",28813,"IDCJAC0011",86071,1933,11,20,12.8,22.8,0
"28814",28814,"IDCJAC0011",86071,1933,11,21,9.3,25.3,0
"28815",28815,"IDCJAC0011",86071,1933,11,22,12.1,28.9,0
"28816",28816,"IDCJAC0011",86071,1933,11,23,14.1,26.7,0
"28817",28817,"IDCJAC0011",86071,1933,11,24,11,23.3,1
"28818",28818,"IDCJAC0011",86071,1933,11,25,13.3,21.2,0
"28819",28819,"IDCJAC0011",86071,1933,11,26,11.5,18.5,0
"28820",28820,"IDCJAC0011",86071,1933,11,27,9.9,24.7,0
"28821",28821,"IDCJAC0011",86071,1933,11,28,11.8,27.1,0
"28822",28822,"IDCJAC0011",86071,1933,11,29,16.2,22.2,0
"28823",28823,"IDCJAC0011",86071,1933,11,30,18.1,24.7,17.3
"28824",28824,"IDCJAC0011",86071,1933,12,1,18.7,25.5,8.1
"28825",28825,"IDCJAC0011",86071,1933,12,2,19,26.2,0.5
"28826",28826,"IDCJAC0011",86071,1933,12,3,18.5,27.7,0.5
"28827",28827,"IDCJAC0011",86071,1933,12,4,17.2,31.1,0
"28828",28828,"IDCJAC0011",86071,1933,12,5,16,22.2,3.8
"28829",28829,"IDCJAC0011",86071,1933,12,6,13.1,20.5,4.6
"28830",28830,"IDCJAC0011",86071,1933,12,7,10.9,31.9,0
"28831",28831,"IDCJAC0011",86071,1933,12,8,14.8,20.4,1.8
"28832",28832,"IDCJAC0011",86071,1933,12,9,11.8,21.1,0
"28833",28833,"IDCJAC0011",86071,1933,12,10,11.1,31.9,0
"28834",28834,"IDCJAC0011",86071,1933,12,11,16.1,20.8,0
"28835",28835,"IDCJAC0011",86071,1933,12,12,15.9,22.1,0
"28836",28836,"IDCJAC0011",86071,1933,12,13,12,23.7,0
"28837",28837,"IDCJAC0011",86071,1933,12,14,11.8,16.3,12.7
"28838",28838,"IDCJAC0011",86071,1933,12,15,10.1,18.7,43.4
"28839",28839,"IDCJAC0011",86071,1933,12,16,9.3,17.4,0.5
"28840",28840,"IDCJAC0011",86071,1933,12,17,11.9,18.3,2.8
"28841",28841,"IDCJAC0011",86071,1933,12,18,8.5,23.9,0
"28842",28842,"IDCJAC0011",86071,1933,12,19,12,28.9,0
"28843",28843,"IDCJAC0011",86071,1933,12,20,13.9,21.3,0
"28844",28844,"IDCJAC0011",86071,1933,12,21,11.5,20.7,2.5
"28845",28845,"IDCJAC0011",86071,1933,12,22,13.3,19,0
"28846",28846,"IDCJAC0011",86071,1933,12,23,12.2,19.1,0
"28847",28847,"IDCJAC0011",86071,1933,12,24,11.8,24.2,0
"28848",28848,"IDCJAC0011",86071,1933,12,25,12.2,31.8,0
"28849",28849,"IDCJAC0011",86071,1933,12,26,13.2,19.2,37.1
"28850",28850,"IDCJAC0011",86071,1933,12,27,11.3,24.1,0
"28851",28851,"IDCJAC0011",86071,1933,12,28,12.9,31.5,0
"28852",28852,"IDCJAC0011",86071,1933,12,29,16.1,32.2,0
"28853",28853,"IDCJAC0011",86071,1933,12,30,16.3,22.3,2
"28854",28854,"IDCJAC0011",86071,1933,12,31,13.8,20.5,0
"28855",28855,"IDCJAC0011",86071,1934,1,1,13.7,18.3,0
"28856",28856,"IDCJAC0011",86071,1934,1,2,13.1,19.4,0
"28857",28857,"IDCJAC0011",86071,1934,1,3,12.1,23.1,0
"28858",28858,"IDCJAC0011",86071,1934,1,4,11.9,27.7,0
"28859",28859,"IDCJAC0011",86071,1934,1,5,16.7,32.3,0
"28860",28860,"IDCJAC0011",86071,1934,1,6,14.9,19,4.8
"28861",28861,"IDCJAC0011",86071,1934,1,7,16.9,19.5,27.2
"28862",28862,"IDCJAC0011",86071,1934,1,8,13.8,19.5,3.8
"28863",28863,"IDCJAC0011",86071,1934,1,9,9.9,16.7,32.8
"28864",28864,"IDCJAC0011",86071,1934,1,10,9.4,16.9,10.7
"28865",28865,"IDCJAC0011",86071,1934,1,11,13.7,19.5,0.3
"28866",28866,"IDCJAC0011",86071,1934,1,12,13.9,20.5,0
"28867",28867,"IDCJAC0011",86071,1934,1,13,11.9,25.2,0
"28868",28868,"IDCJAC0011",86071,1934,1,14,14.5,30.8,0
"28869",28869,"IDCJAC0011",86071,1934,1,15,13.8,34.9,0
"28870",28870,"IDCJAC0011",86071,1934,1,16,18.2,37.8,0
"28871",28871,"IDCJAC0011",86071,1934,1,17,16.8,38.5,0
"28872",28872,"IDCJAC0011",86071,1934,1,18,19.5,39.1,0
"28873",28873,"IDCJAC0011",86071,1934,1,19,17,23.6,0
"28874",28874,"IDCJAC0011",86071,1934,1,20,13.7,20.7,0
"28875",28875,"IDCJAC0011",86071,1934,1,21,12.5,20.7,0
"28876",28876,"IDCJAC0011",86071,1934,1,22,12.2,34.1,0
"28877",28877,"IDCJAC0011",86071,1934,1,23,20.4,39.1,0
"28878",28878,"IDCJAC0011",86071,1934,1,24,18.3,36.1,0
"28879",28879,"IDCJAC0011",86071,1934,1,25,15.7,21.3,0
"28880",28880,"IDCJAC0011",86071,1934,1,26,14.7,17.2,0.3
"28881",28881,"IDCJAC0011",86071,1934,1,27,11.7,21.5,2
"28882",28882,"IDCJAC0011",86071,1934,1,28,11.1,27.4,0
"28883",28883,"IDCJAC0011",86071,1934,1,29,15.3,36.7,0
"28884",28884,"IDCJAC0011",86071,1934,1,30,14.9,24.5,8.1
"28885",28885,"IDCJAC0011",86071,1934,1,31,13.3,21.1,1.3
"28886",28886,"IDCJAC0011",86071,1934,2,1,13.9,22.9,0
"28887",28887,"IDCJAC0011",86071,1934,2,2,12.8,20.7,0
"28888",28888,"IDCJAC0011",86071,1934,2,3,12.7,16.4,3.8
"28889",28889,"IDCJAC0011",86071,1934,2,4,12.7,18.9,3
"28890",28890,"IDCJAC0011",86071,1934,2,5,14.5,21.7,0
"28891",28891,"IDCJAC0011",86071,1934,2,6,11.8,23.8,0
"28892",28892,"IDCJAC0011",86071,1934,2,7,11,35.1,0
"28893",28893,"IDCJAC0011",86071,1934,2,8,19.7,38.8,0
"28894",28894,"IDCJAC0011",86071,1934,2,9,18.7,38.6,0
"28895",28895,"IDCJAC0011",86071,1934,2,10,16.5,27.9,0
"28896",28896,"IDCJAC0011",86071,1934,2,11,17.8,30.1,0
"28897",28897,"IDCJAC0011",86071,1934,2,12,12.7,20.1,11.4
"28898",28898,"IDCJAC0011",86071,1934,2,13,10.7,21.2,0
"28899",28899,"IDCJAC0011",86071,1934,2,14,13.5,22.5,0
"28900",28900,"IDCJAC0011",86071,1934,2,15,13.3,19.9,1.8
"28901",28901,"IDCJAC0011",86071,1934,2,16,11.1,21.2,0
"28902",28902,"IDCJAC0011",86071,1934,2,17,14.7,23.2,0
"28903",28903,"IDCJAC0011",86071,1934,2,18,16.4,23.7,3.3
"28904",28904,"IDCJAC0011",86071,1934,2,19,15.7,20.1,2
"28905",28905,"IDCJAC0011",86071,1934,2,20,14.5,26.1,0
"28906",28906,"IDCJAC0011",86071,1934,2,21,12.9,30.8,0
"28907",28907,"IDCJAC0011",86071,1934,2,22,17.7,24.3,0.3
"28908",28908,"IDCJAC0011",86071,1934,2,23,17.5,28.8,2.3
"28909",28909,"IDCJAC0011",86071,1934,2,24,16.5,26.5,0
"28910",28910,"IDCJAC0011",86071,1934,2,25,13.1,25.1,0
"28911",28911,"IDCJAC0011",86071,1934,2,26,12.1,23,0
"28912",28912,"IDCJAC0011",86071,1934,2,27,10,29.1,0
"28913",28913,"IDCJAC0011",86071,1934,2,28,18,34.7,0
"28914",28914,"IDCJAC0011",86071,1934,3,1,15.7,20.7,0
"28915",28915,"IDCJAC0011",86071,1934,3,2,13.9,27.7,0
"28916",28916,"IDCJAC0011",86071,1934,3,3,12.5,30.1,0
"28917",28917,"IDCJAC0011",86071,1934,3,4,16.1,32.1,0
"28918",28918,"IDCJAC0011",86071,1934,3,5,14.1,24.9,0
"28919",28919,"IDCJAC0011",86071,1934,3,6,14.5,20.5,0
"28920",28920,"IDCJAC0011",86071,1934,3,7,13.1,22.7,0
"28921",28921,"IDCJAC0011",86071,1934,3,8,15.7,38.7,0
"28922",28922,"IDCJAC0011",86071,1934,3,9,23.5,38.6,0
"28923",28923,"IDCJAC0011",86071,1934,3,10,23.3,39.7,0
"28924",28924,"IDCJAC0011",86071,1934,3,11,21.4,29.5,0
"28925",28925,"IDCJAC0011",86071,1934,3,12,21.7,37.9,0.3
"28926",28926,"IDCJAC0011",86071,1934,3,13,20.1,38.5,0.8
"28927",28927,"IDCJAC0011",86071,1934,3,14,19.7,37.3,0
"28928",28928,"IDCJAC0011",86071,1934,3,15,16.7,21.1,0
"28929",28929,"IDCJAC0011",86071,1934,3,16,16.3,22.4,0.8
"28930",28930,"IDCJAC0011",86071,1934,3,17,14.7,22.1,0
"28931",28931,"IDCJAC0011",86071,1934,3,18,13.8,24.7,0
"28932",28932,"IDCJAC0011",86071,1934,3,19,12.3,28.8,0
"28933",28933,"IDCJAC0011",86071,1934,3,20,14.4,29.6,0
"28934",28934,"IDCJAC0011",86071,1934,3,21,16.9,29.2,0.3
"28935",28935,"IDCJAC0011",86071,1934,3,22,15,21.6,0.5
"28936",28936,"IDCJAC0011",86071,1934,3,23,9.5,22.1,0
"28937",28937,"IDCJAC0011",86071,1934,3,24,11.5,21.3,0.5
"28938",28938,"IDCJAC0011",86071,1934,3,25,11.1,19.7,0
"28939",28939,"IDCJAC0011",86071,1934,3,26,10.7,19.9,0.5
"28940",28940,"IDCJAC0011",86071,1934,3,27,7.2,27.9,0
"28941",28941,"IDCJAC0011",86071,1934,3,28,12.7,27.6,0
"28942",28942,"IDCJAC0011",86071,1934,3,29,13.7,27.9,0
"28943",28943,"IDCJAC0011",86071,1934,3,30,13.7,28.7,0
"28944",28944,"IDCJAC0011",86071,1934,3,31,13.4,29.3,0
"28945",28945,"IDCJAC0011",86071,1934,4,1,12.5,29.4,0
"28946",28946,"IDCJAC0011",86071,1934,4,2,15.5,30,0
"28947",28947,"IDCJAC0011",86071,1934,4,3,13.4,18.5,12.2
"28948",28948,"IDCJAC0011",86071,1934,4,4,12.8,19.1,34.3
"28949",28949,"IDCJAC0011",86071,1934,4,5,13.7,23.6,0
"28950",28950,"IDCJAC0011",86071,1934,4,6,13.4,23.3,0
"28951",28951,"IDCJAC0011",86071,1934,4,7,10.3,19.1,0.8
"28952",28952,"IDCJAC0011",86071,1934,4,8,9.4,16.3,0
"28953",28953,"IDCJAC0011",86071,1934,4,9,10.1,16.1,2.5
"28954",28954,"IDCJAC0011",86071,1934,4,10,8.9,21.6,0
"28955",28955,"IDCJAC0011",86071,1934,4,11,8.5,24.1,0
"28956",28956,"IDCJAC0011",86071,1934,4,12,11.7,27.1,0
"28957",28957,"IDCJAC0011",86071,1934,4,13,12.8,23.5,0
"28958",28958,"IDCJAC0011",86071,1934,4,14,14.1,19.5,0
"28959",28959,"IDCJAC0011",86071,1934,4,15,12.3,17.1,1.5
"28960",28960,"IDCJAC0011",86071,1934,4,16,11.1,16.7,9.7
"28961",28961,"IDCJAC0011",86071,1934,4,17,8.4,20.7,0.3
"28962",28962,"IDCJAC0011",86071,1934,4,18,12.3,19.7,1.8
"28963",28963,"IDCJAC0011",86071,1934,4,19,12.1,16.4,11.9
"28964",28964,"IDCJAC0011",86071,1934,4,20,9.5,19.5,1.8
"28965",28965,"IDCJAC0011",86071,1934,4,21,7.7,11.1,11.2
"28966",28966,"IDCJAC0011",86071,1934,4,22,7.3,15.5,31
"28967",28967,"IDCJAC0011",86071,1934,4,23,6.9,12.7,6.6
"28968",28968,"IDCJAC0011",86071,1934,4,24,8.9,15.5,13.5
"28969",28969,"IDCJAC0011",86071,1934,4,25,9.5,15.9,0.8
"28970",28970,"IDCJAC0011",86071,1934,4,26,6.6,16.5,0.5
"28971",28971,"IDCJAC0011",86071,1934,4,27,6.7,15,0.5
"28972",28972,"IDCJAC0011",86071,1934,4,28,5.8,13.7,0.8
"28973",28973,"IDCJAC0011",86071,1934,4,29,4.1,15.4,1.3
"28974",28974,"IDCJAC0011",86071,1934,4,30,7.6,17.3,1.5
"28975",28975,"IDCJAC0011",86071,1934,5,1,7.2,15.2,1.3
"28976",28976,"IDCJAC0011",86071,1934,5,2,8.9,15.9,1.3
"28977",28977,"IDCJAC0011",86071,1934,5,3,4.4,15.9,0
"28978",28978,"IDCJAC0011",86071,1934,5,4,3.7,15.1,0
"28979",28979,"IDCJAC0011",86071,1934,5,5,4.4,15.9,0
"28980",28980,"IDCJAC0011",86071,1934,5,6,4.6,15.1,0.3
"28981",28981,"IDCJAC0011",86071,1934,5,7,7.9,16.2,0
"28982",28982,"IDCJAC0011",86071,1934,5,8,6.7,19,0
"28983",28983,"IDCJAC0011",86071,1934,5,9,8.5,19,0
"28984",28984,"IDCJAC0011",86071,1934,5,10,11.1,22.2,0
"28985",28985,"IDCJAC0011",86071,1934,5,11,11.4,19.9,0
"28986",28986,"IDCJAC0011",86071,1934,5,12,9.7,23.2,0
"28987",28987,"IDCJAC0011",86071,1934,5,13,13.9,22.7,0
"28988",28988,"IDCJAC0011",86071,1934,5,14,11.5,16.5,0
